name,birth_date,age,children,employment,id,city,email,password,Signed_Up,Elec_January,Elec_February,Elec_March,Elec_April,Elec_May,Elec_June,Elec_July,Elec_August,Elec_September,Elec_October,Elec_Novemeber,Elec_December,Water_January,Water_February,Water_March,Water_April,Water_May,Water_June,Water_July,Water_August,Water_September,Water_October,Water_Novemeber,Water_December,Arnona
Robert Martinez,1998-10-05,24,0,1,398020,Rishon_LeTsiyon,xcruz@yahoo.com,#4Gj)s%vvm,1,1381.868586634385,899.0364859710018,210.59070713934648,450.9919676543807,552.9839242529704,711.3127113833642,734.7845638613536,827.9942284170224,970.0950492527828,553.1284502192357,652.4753286849173,718.0043244695398,50.51857063676359,70.04032314170314,44.50372135972289,106.602230894925,66.50438604345675,60.50952100296584,58.0766870325062,108.347923313943,63.49752374761027,72.22587939305485,81.2641323242322,81.17238040204842,897.9804245135422
Martin Young,1992-03-07,30,2,1,409156,Petah_Tikva,donna93@yahoo.com,t67Yap*U!p,1,1666.4697241715826,1318.7800931693866,833.85566704213,919.2010811167236,1081.1213981005064,767.8710070186373,1344.2758215419187,981.085780756518,1352.2961417867507,847.1561334899727,1221.058637939502,1534.0402615886885,147.49057707128753,161.10050024108108,179.3544726669209,133.53826513930264,147.09781824793615,149.5635125271111,139.36274063118074,159.08908725314862,164.63031352124003,105.19403592870934,139.9480892331235,149.72048838969934,828.2917910341624
Jennifer Cooper,1967-10-30,55,4,1,279376,Petah_Tikva,pharrison@yahoo.com,7I1Ra^sZa(,1,2834.219743667726,2449.722926678762,2058.002702796119,2370.8142687863424,2106.289341931158,2517.912105332328,2531.672589990148,2038.7347871499496,2398.198684046787,2314.0707023128925,2211.1831123628835,2908.7839170285165,266.5688903666862,300.22851714874764,197.04847225898408,272.3763835115785,341.5746819363768,287.2859378266081,272.471005396494,296.48018455813906,211.0734151178309,276.29566806179133,232.1957448746637,240.9421672166555,1080.947909655907
Maria Best,1969-10-23,53,1,0,283745,Petah_Tikva,donovanvalerie@gmail.com,iRV&8bCbt(,1,2890.4001909505178,2288.976266749607,1169.3803709900617,1407.8151612242464,1866.6320936186744,1613.760586917069,2211.645330659313,1008.355355828248,1910.3914820291216,1522.4586677206978,1224.6072577417308,2249.730495872471,200.6455884088965,146.36357480655028,137.10232534150893,177.10175796370257,165.92020899840378,175.69223063434472,121.31096955878962,139.11508676919058,131.672214416004,226.5332020581576,194.50750417214016,165.76938258237706,780.4582937738561
Todd Jones,1987-02-05,35,1,1,321776,Rishon_LeTsiyon,richard80@yahoo.com,2dT4GTPOW@,1,1126.1145938735958,1169.644584958177,1237.9658862910924,607.7970643399285,1072.9152701127423,963.472488338112,1405.6111909883757,361.7791829547986,1168.2967371887814,801.6584170048886,851.5952043881213,965.7123913683474,89.40817956285905,115.51266992600492,95.68161295270852,122.90941054639752,40.37212867707885,141.08446459949585,91.610596020646,84.54963547688142,92.335516250968,96.6436960885107,96.8742348485832,113.26960744103154,1071.6291287346678
John Thomas,1979-03-04,43,1,1,397939,Tel_Aviv_Yaffo,oorr@gmail.com,h5HyKS+f)4,1,1693.601771927507,1495.007320765026,927.0440695710809,1020.8310433525616,1192.094824988333,1089.6809607099572,1303.4963560174729,637.5710541974033,1372.6326873117937,722.8842750275038,896.8264341577616,1549.4913047782757,116.07813808366504,104.04076627531424,95.53682730310658,118.82947504342172,121.8990031192013,83.39670298854854,136.74233402583403,145.26726074978555,97.286699579599,115.23403696684636,142.36643441184623,115.33691891599288,1091.1339529091929
John Morris,1972-03-26,50,3,1,374626,Petah_Tikva,reeseanthony@yahoo.com,a1Vd2e#k@C,1,2556.986675171313,2600.7715029827787,1467.9893189440263,1982.8301373857248,2477.484250369132,1856.019510088048,1673.8435294914348,1608.3362347363914,2335.31502778299,1696.6133155620992,1228.8822312498844,2413.0269463011914,281.96038260442833,158.1516591431286,209.44804962635436,215.9044614756625,218.6719606546613,241.6242184907492,206.64433793861969,227.61713049869076,259.459126757689,253.5625515587765,225.6618022717957,221.05008058145836,1144.81846796718
Nicholas Smith,1995-07-16,27,0,1,328592,Petah_Tikva,dyoung@gmail.com,_63GAtERGX,1,1388.9346405030692,962.0661000263548,178.11498286622998,619.8866701489244,1037.4847676641562,600.3156910261496,1241.3501370922468,239.15904605961887,825.9936726866504,381.23759132294913,640.6608007365421,676.5746867474811,97.2377764179626,101.72267770133854,95.38477307508158,72.6874106391709,82.25256733659106,106.40725779676704,100.1033838069613,112.17039957161036,86.32514441620812,43.08892477641633,109.62392406182596,63.33921903323781,511.53014859102046
Jamie Browning,1998-03-14,24,0,1,225889,Ramat_HaSharon,lbooth@yahoo.com,aSW(2Fcf5),1,1456.1657764104796,695.0056421526112,717.9316554015011,880.9603120545312,685.8587070301729,649.0428752127532,871.7025531628545,944.825902587336,1028.445410731891,507.84085493927455,1171.835378813907,1228.6087812994629,103.6790938188046,101.34337262163652,136.7725645966999,142.02129337614966,141.99188884891527,78.14559832647356,110.9058938091625,82.98825310395307,119.60629323459018,143.25857058952397,126.90982328182908,85.62770748569744,554.8642446546022
Troy Castillo,1960-10-18,62,1,1,299591,Ramat_Gan,fhall@clark.com,@u!v8vGf&R,1,2150.3544325343705,2173.102969928909,1587.638262383785,1387.9542360834237,1727.4125512079409,2148.66150829807,2379.347961860416,1494.090544596773,1973.000122228988,1827.8700767604917,1765.0697481902353,2055.8567261830963,138.31667082205928,139.21591743374853,151.37364369109923,156.86317856331814,183.56243504868107,162.93483146129128,148.36584435349818,114.23707555244134,92.16614158594528,146.08833807861586,113.19767202904364,183.08442763327085,734.6635367791519
Stephanie Savage,1961-08-04,61,2,1,306451,Tel_Aviv_Yaffo,christina08@le.com,y97A^GxVD),1,1668.562921723862,2123.583251782084,831.8008747814881,1815.29192773639,1628.1767433694504,1143.7691225725655,1648.900849655337,1449.3872002142873,1572.485901651985,1234.1766888882855,1890.816186990547,1900.7495351263476,176.34765852653302,161.39476017046636,129.0075091380741,122.97282130948122,147.45034406188205,118.31432823541388,136.57668296414408,142.49022862542114,112.86603393560856,152.3900806671989,138.3342882438706,136.238449139802,1256.02869090165
Dr. Isaac Melendez MD,1973-05-28,49,1,1,311269,Tel_Aviv_Yaffo,john22@hotmail.com,hN1y!#x1!$,1,2003.2939094920112,1499.467866505634,1150.9386817222244,1087.1305484430682,1524.8413479497945,1472.821824551074,1685.9857505346265,913.6742250664314,1372.3552425504383,887.2684075761227,711.8881275339799,1576.597785288901,156.1695546979094,56.256339315369424,108.68581615015546,100.33388915776472,112.62372274823387,109.17308204094452,142.57704059641034,109.27613970463536,115.1599215353432,121.93820051116906,112.65877099077248,135.97392801380866,1222.6631734515795
Charles Griffin,1976-07-09,46,1,1,240235,Rishon_LeTsiyon,murraymarie@johns.net,RhOpHQk2^0,1,1990.7302190062533,2307.083407872608,1240.2888862441662,1159.939643204637,1739.4948453629822,2142.6707310145275,1579.579211577994,1246.4179525392408,1569.7450558635264,1711.8357411377365,1950.321160355566,1831.153548345655,144.0319746621782,138.54411577741217,169.89461615335208,217.6778878648297,131.2735806536301,127.17870756100491,153.06564676282332,102.44941331401704,187.38384470746772,171.9133721533183,151.3321140159107,126.21764290608236,1061.1987261625045
Christina Jackson,1999-02-04,23,0,1,367391,Tel_Aviv_Yaffo,hrussell@gmail.com,V@q#s4Vh@8,1,1265.8575679994074,1051.5216040398732,548.1727634273489,531.9081295014103,649.7308708449606,827.7377365303134,1062.4218003368865,388.9609138059391,646.3910975180947,921.280366720375,402.89437620900645,1078.5579909095898,85.62837140084795,74.00780772314094,72.2654872967938,73.37559853069254,93.8778181723813,57.09726758786232,100.37585076587617,49.5337435096358,75.08012306238236,104.5838408762145,90.84014401319898,79.88688492889142,1136.9980235559765
Tara Fletcher MD,1977-04-24,45,2,1,213051,Tel_Aviv_Yaffo,justin74@yahoo.com,Ar1!DJhe7@,1,1377.81393275596,1756.7433671905903,1143.8117935701205,1532.583343403223,960.5625666084889,1159.5768213907827,1585.9981133348797,1384.4831646729797,1666.1480736303365,1483.9520771585708,1393.3535661209537,1920.2571672243,138.75628242080305,118.57529827799908,123.67206850918323,141.59683248138748,109.80801056425769,111.17956749538811,168.1049625121821,127.8732873100804,157.15674972623376,166.92385605559065,140.67330728694566,137.23366965328813,1443.7796163323092
Joanne Chavez,1963-11-15,59,1,1,318612,Petah_Tikva,rjones@phillips-jones.com,^V3EUendOb,1,1897.2754210595429,1780.2940110224897,1177.2866039162734,1300.4438956617028,1563.5117782620457,1400.7337490977982,1465.6861880494166,1152.6389229849815,2123.459981778888,1029.5796891012296,1545.311143755582,1459.276940361838,121.847364982746,94.0604608301233,108.27585031285528,90.59896395476645,116.23875796282532,155.3070010286609,122.96679188224914,98.44190070112596,123.5001774727526,98.7819751493966,128.81063689085124,137.42941565945176,464.5351540424792
Lori Velez,1970-04-23,52,1,1,385187,Ramat_Gan,kathleen32@white.info,uR7ElCV#&*,1,2513.0861075519488,1934.4346407537696,1392.1655836954246,1801.6718484911707,1951.3472194692308,1907.7530985854935,1737.814199019315,1656.8361065360164,2358.5812597482027,1657.410735923016,1322.9088745357385,2365.6254882436383,165.0692493761627,141.79748648014234,133.26140289211102,142.80582298043478,108.72739467790709,104.94841081523128,132.78929378747046,184.6525969228023,171.491037883225,171.54926319384666,141.7485043439105,141.97440296931413,745.6584615615949
Lindsey Roman,1979-07-11,43,3,1,346811,Tel_Aviv_Yaffo,fcarroll@gmail.com,5eOoZOQx&w,1,2672.062723271915,2207.536802341269,1301.9526305484153,1737.28065307273,1842.4392949469452,1678.1238609855468,2217.905845897597,1263.3138805767014,1611.9285712637293,1678.8938260603622,1529.7429865853396,2273.309913490649,211.061822314828,209.1728219480931,255.78223844937952,251.0312995674273,258.83355021316675,262.0225717873981,203.4497159803612,220.48599146473637,201.5758946609418,221.79850587456485,260.22914604893776,255.5199798104225,1333.7296351327304
Adrian Lewis,1964-02-16,58,1,1,255212,Tel_Aviv_Yaffo,hcasey@yahoo.com,69M21UFk9_,1,2643.097001315285,1942.14441069364,1564.385832049444,1678.6930658895071,1523.4107245153266,2105.663520426685,2383.970943900488,1608.339845851458,1965.214519563345,1227.1426444933115,1457.6474456252713,1988.0467149834767,125.4908151246419,150.91842895970743,186.3919477398597,152.9229512344358,157.90130399953634,223.29316279590972,168.07113705312284,148.86539787709825,114.75765308442124,174.6420169366688,143.16557748805008,174.842453220931,1260.2204023274203
Charles Vaughan,1969-02-02,53,3,0,262203,Rishon_LeTsiyon,turnerdeborah@erickson-turner.com,23%*I#0j+h,1,1929.702796207776,1947.859426835924,1263.4115633042295,1491.3640766434858,1246.0396577187205,1779.444101821144,1886.6053532441072,1475.801891408111,1829.5470145499485,1246.7931212334406,1598.393380016038,2060.160663360547,214.276849191524,165.47943049897222,177.25572467800924,212.72864507845657,153.60029136838023,162.76433231488332,178.12687986179765,165.50258930178464,158.00562849698284,182.42291797024595,157.53568656351132,147.9789652050017,1089.183022208892
Dr. Kelly Hawkins,1985-02-15,37,1,1,315489,Ramat_Gan,thomas04@wright.org,4M5w5Hd&6),1,1776.5329940782235,1524.2378859701694,447.2088503147544,1284.2639517936682,893.4477384082929,1116.7679467054943,1904.6605823953323,856.9282951711497,1222.698169685318,1176.5690112883465,1037.7827440202952,1839.9346773428545,100.97577823910844,141.1491222099555,167.9136137791027,172.51267119258557,108.26046975792414,141.48327936860187,118.28749099919987,121.86826598035609,116.02624828691968,134.18912207457788,146.36310489428476,201.81450027107417,755.3645662163036
Anna Ochoa,1968-06-21,54,3,1,297013,Tel_Aviv_Yaffo,mary35@gmail.com,$+UlS+)f@3,1,2362.905229169665,2332.054216093303,1729.9470038584789,1912.0497233849608,1803.583064873205,2074.4930627122453,2535.886249852657,1254.1517086504864,1842.469380295849,1867.66431468496,2001.1612988133625,2478.435656432848,212.65473294649777,196.35848996946163,161.87288671851726,162.8371902607287,207.60055533316915,205.76263394888505,236.29050890218133,218.6610498019023,181.2418142339429,195.87266017736655,217.93640611845748,228.31337396212007,1376.6315259629168
Destiny Byrd,1986-05-04,36,2,1,391049,Rishon_LeTsiyon,smiththeodore@santana.com,hz8BKmpS^X,1,1686.0929627591863,1457.0565095868085,995.685905380967,1345.1684272117795,1829.724161560434,1513.121713639075,1899.3532937077284,930.8526066106762,1836.3742311621304,1668.230628270966,1642.031524095462,1737.5851908373809,157.90478940596324,133.66304727988768,178.29657065476883,221.17647447148292,181.37952025375267,179.5731807687898,163.88413161375382,199.6876869033012,193.60672497423624,187.8871397034568,118.41788299186828,243.80222462718115,956.8266965283976
Amber Lambert,1963-02-05,59,2,1,383318,Ramat_HaSharon,thompsonamy@yahoo.com,%1HyCSiRSX,1,2171.731626426865,2250.3369933578,1668.161910111947,1860.2660197328555,2015.7843990774795,1948.3856259486568,2123.6201904268864,1825.4484195314576,1862.8331169357905,1689.3021572621967,1781.646499878252,2274.845971695407,166.19291211074926,194.01322054710425,141.84492432446595,209.23516620001277,225.87782760785615,219.40543566885805,214.04707347128897,188.78499797658253,129.42675472318234,173.69459186141086,210.72560628043607,224.40898320080905,757.2651301490258
Joseph Arnold,1999-08-31,23,0,1,228747,Petah_Tikva,tinamartin@camacho.com,!i8jDhwC4),1,770.8708924723787,836.0322891901552,366.8065853640742,766.8308958964905,408.7922927462623,693.3427071019498,1016.3084680032572,594.5698069833634,918.8940052937978,559.2644422637696,687.3156166296815,878.3921031990361,91.3598464969386,98.86054154140614,73.69968501664043,84.5533997392331,109.44557460238234,105.02235175208853,106.5247228451288,94.3676792387866,56.52205317627861,79.60131724322366,81.38368832034156,79.58395851563849,477.50095187871705
Bradley Watson,1987-06-08,35,1,1,285462,Petah_Tikva,aliciabrown@yahoo.com,hfj8OSpbJ#,1,1125.5752743923792,1799.8462889459622,543.3508458867594,922.6853983039032,1021.3283273279644,886.1346544172893,1047.0995682102216,450.9446420351654,1190.52239986906,807.5004588020697,980.5760542043032,1304.686577568932,106.02331929013508,82.19254683100434,120.80160793733933,140.01606961543922,112.87762080553364,148.40919050638567,97.46655684266068,128.7773110113506,115.47022676580876,154.9557051817648,126.65804842051814,108.9345389590222,568.9577179180055
Nicole Lee,1960-01-16,62,3,1,347473,Tel_Aviv_Yaffo,gabrielle22@reynolds-douglas.com,A0t&3WbWCl,1,2109.5525808715183,1780.0355296298032,1431.4249092128543,1867.5678303937905,1364.170627050754,2103.8324238031328,1874.5339036572125,1444.6529637873148,2189.581788823633,1795.316399974746,1618.6845374861343,2021.1398145850735,182.7222714132336,150.16608356480518,177.34701096049753,140.8114622501161,162.2359612888215,144.95205271029388,176.5739046992434,214.1848935138515,192.69244633173184,187.27798375770584,187.44010255633904,185.0026956669769,1407.6719477891988
Gary Kelley,1965-09-16,57,2,1,342550,Rishon_LeTsiyon,leroyscott@davis-rice.net,A!tn4X@bRa,1,2393.4318230350427,1959.6362014215763,2102.37261631422,2182.056507984529,1597.9590146262326,2069.027429730855,2744.7827877473947,1812.448145016489,1836.8955712392335,1530.338001277511,2019.6960400286407,2426.46037037982,217.8598017648912,173.26617565758562,193.342094041701,202.82252957486128,150.97860464651922,210.08175934522495,200.33114575982103,187.46059743580736,171.11843574272817,159.9835161923526,194.007451917086,197.3023330881485,1296.3277375753337
Sandra Henry,1965-01-13,57,4,1,295922,Tel_Aviv_Yaffo,bjacobson@davis-henderson.org,#f5OEB8g@(,1,3134.1036554056213,3224.68299876896,2038.26895932517,2088.052767778415,2096.7564882383263,1714.8096692524432,2396.9858832078803,2302.522131103575,2605.586545288262,2410.388132403524,1973.182050346065,2794.430473824925,279.4462793519229,185.9219429265788,240.179020260088,223.2678408545624,265.4382575294895,226.27249189688447,265.4216459523618,293.74234196782186,259.952882517954,288.8763232634405,275.29345427236547,264.18465505684964,1654.2371808041291
Elizabeth Padilla MD,1974-02-09,48,2,1,411611,Ramat_Gan,daniel88@yahoo.com,+7YUM1oS*N,1,2420.062781823492,1911.995176215101,835.2305370392406,1632.1589035348436,2295.4425380065486,2109.867168604296,2173.458134126425,1301.6265397685484,2135.717223553439,1848.3558918046533,1478.5297175496237,1374.3367707136915,190.31966811814428,298.3409811071044,206.0384371473334,119.33740932649494,248.46205157043747,159.8314202952786,166.88535171430652,195.96855689169288,197.9918961723448,168.88554414738047,220.2475042871685,176.7898576858792,1010.7901772797416
Gene Stevenson,1992-05-10,30,1,0,323969,Tel_Aviv_Yaffo,xavierevans@campbell-vargas.com,tU5JuMyp_g,1,1366.462532691928,1169.9279040897106,618.2695389093434,901.229834068142,917.1809484985084,1022.8939727589972,1086.1453360706537,426.5109979772831,1152.233195083193,688.5169927913327,640.0512588935245,1338.7659608154297,88.78327799928172,112.0280414490097,139.05205944603048,105.1892083346614,156.98806190124563,139.53002288228652,124.52297700346456,139.58294098404662,103.20691731808186,113.22963686310804,77.22955089995469,95.62385730671616,1101.6366775875963
